rank,adm_id,shapeName,shapeType,country,shapeGroup,adm_area_km2,detections,mined_area_ha,median_patch_ha,largest_patch_ha,sites_hosted,detections_per_1000km2,pct_area_mined,region
893,73739313B41512137807356,Balato,ADM3,Guinea,GIN,244.07932012387494,1,10.246309021079426,10.246309021079426,10.246309021079426,1,4.097028783481045,0.0419794229838039,West Africa
894,73739313B37703291342812,Macenta Ctre,ADM3,Guinea,GIN,109.32636662150965,1,25.574437996397062,25.574437996397062,25.574437996397062,1,9.146924304747294,0.23392744848949704,West Africa
895,73739313B29438496669598,Nzerekore Ctre,ADM3,Guinea,GIN,91.07519112684614,1,10.175138477919633,10.175138477919633,10.175138477919633,1,10.979938528015134,0.11172239500159904,West Africa
896,73739313B25772816400212,Faranah Ctre,ADM3,Guinea,GIN,397.9648849507929,1,10.175311714236488,10.175311714236488,10.175311714236488,1,2.5127845139493825,0.025568365700141187,West Africa
897,73739313B24663978777016,Moribayah,ADM3,Guinea,GIN,1725.1576730723455,1,3.3277342409351602,3.3277342409351602,3.3277342409351602,0,0.5796571615503949,0.0019289449844945331,West Africa
898,73739313B24374530867663,Tokounou,ADM3,Guinea,GIN,1122.4284798006058,1,17.667885809373374,17.667885809373374,17.667885809373374,1,0.8909253622802277,0.01574076756544167,West Africa
899,73739313B17715005419878,Tekoulo,ADM3,Guinea,GIN,420.9342324557289,1,10.175757533274842,10.175757533274842,10.175757533274842,1,2.375668032903866,0.024174221882381736,West Africa
900,63176286B97272919542005,Kazumba,ADM2,DR Congo,COD,12304.930805427679,1,17.80261547255707,17.80261547255707,17.80261547255707,1,0.081268234321066,0.0014467871257516029,Congo Basin
901,63176286B81146580347594,Luiza,ADM2,DR Congo,COD,15837.977469506897,1,10.173835124570171,10.173835124570171,10.173835124570171,1,0.0631393750827917,0.0006423695919607168,Congo Basin
902,63176286B77989779607321,Ubundu,ADM2,DR Congo,COD,41526.91744806953,1,10.17127004217414,10.17127004217414,10.17127004217414,1,0.024080766439033802,0.00024493197827393695,Congo Basin
903,63176286B77771623677962,Aketi,ADM2,DR Congo,COD,27305.61657472739,1,10.171598432049807,10.171598432049807,10.171598432049807,1,0.036622502087191325,0.00037250938480781607,Congo Basin
904,63176286B72804638257173,Yakoma,ADM2,DR Congo,COD,16249.001220323977,1,58.81484914783434,58.81484914783434,58.81484914783434,1,0.06154224413185574,0.0036195978048342886,Congo Basin
905,63176286B65216379244562,Bunia,ADM2,DR Congo,COD,77.24864363579358,1,1.4901021950294466,1.4901021950294466,1.4901021950294466,0,12.945211112245918,0.019289687493477228,Congo Basin
906,63176286B62559292775761,Masisi,ADM2,DR Congo,COD,4316.099145492383,1,275.03581068124026,275.03581068124026,275.03581068124026,1,0.23169069251904764,0.06372323744427424,Congo Basin
907,63176286B49230128630829,Lubefu,ADM2,DR Congo,COD,13600.543568631585,1,17.80097956163189,17.80097956163189,17.80097956163189,1,0.07352647303791658,0.0013088432437868315,Congo Basin
908,63176286B33518015273847,Dilolo,ADM2,DR Congo,COD,24782.975599406585,1,10.175402980718887,10.175402980718887,10.175402980718887,1,0.04035027981159552,0.0004105803574677503,Congo Basin
909,63176286B30844666641598,Lusambo,ADM2,DR Congo,COD,11604.97879403936,1,9.924149647655183,9.924149647655183,9.924149647655183,1,0.08616991187555016,0.0008551631005782192,Congo Basin
910,63176286B20601319898864,Kalima,ADM2,DR Congo,COD,157.51303004790958,1,10.171530535548811,10.171530535548811,10.171530535548811,1,6.348681119878384,0.06457580387130521,Congo Basin
911,62588387B99879349198662,Chedepo,ADM2,Liberia,LBR,872.80432187992,1,157.97265632129904,157.97265632129904,157.97265632129904,0,1.1457321818092228,0.18099435619320048,West Africa
912,62588387B99870761463073,Meinpea-Mahn,ADM2,Liberia,LBR,695.7792490592559,1,4.67212810171706,4.67212810171706,4.67212810171706,0,1.4372374590821337,0.0067149575214180595,West Africa
913,73739313B48121401375320,Soulouta,ADM3,Guinea,GIN,357.0713296757875,1,17.683177646647643,17.683177646647643,17.683177646647643,1,2.8005608876746746,0.04952281568700449,West Africa
914,73739313B58303040682128,Koropara,ADM3,Guinea,GIN,755.9877255570132,1,10.177771050428712,10.177771050428712,10.177771050428712,1,1.3227727993377116,0.01346287870339391,West Africa
915,62588387B98873845016712,Nrokwia-Wesldow,ADM2,Liberia,LBR,232.78560902309817,1,7.381494285862869,7.381494285862869,7.381494285862869,1,4.295798199023441,0.03170940985931153,West Africa
916,73739313B60628867340300,Douako,ADM3,Guinea,GIN,2854.526463117373,1,35.47253236574932,35.47253236574932,35.47253236574932,1,0.3503208020387099,0.012426765988713399,West Africa
917,84187393B72015810655691,Tangui?ta,ADM3,Benin,BEN,300.51864548645375,1,10.173679190250574,10.173679190250574,10.173679190250574,1,3.327580551220993,0.03385373700783955,West Africa
918,84187393B71500195720104,P?onga,ADM3,Benin,BEN,459.2361857642509,1,10.174946825208806,10.174946825208806,10.174946825208806,1,2.177528755352372,0.022156239296073504,West Africa
919,84187393B70329524567023,Tohou?,ADM3,Benin,BEN,69.9848234661737,1,3.7604640369608124,3.7604640369608124,3.7604640369608124,0,14.288812209169002,0.05373256444346661,West Africa
920,84187393B70310052157260,Issaba,ADM3,Benin,BEN,164.6391758284234,1,43.2712210730893,43.2712210730893,43.2712210730893,1,6.073888519960384,0.262824572920505,West Africa
921,84187393B62295971121594,Fo-Bour?,ADM3,Benin,BEN,698.682345652052,1,10.17059039315144,10.17059039315144,10.17059039315144,1,1.4312655904690712,0.014556816064472958,West Africa
922,84187393B59379271257360,P?hunco,ADM3,Benin,BEN,783.2290755839992,1,10.175739342377176,10.175739342377176,10.175739342377176,1,1.2767656758073873,0.012992034718310015,West Africa
923,84187393B58802220805912,Koabagou,ADM3,Benin,BEN,1298.7992950663865,1,7.967032880313936,7.967032880313936,7.967032880313936,1,0.7699419023390263,0.006134152451866484,West Africa
924,84187393B55846327344543,Kouarfa,ADM3,Benin,BEN,602.8523760523187,1,10.176187819362754,10.176187819362754,10.176187819362754,1,1.6587808885291921,0.016880065872842492,West Africa
925,84187393B55784305490631,Bemb?r?k?,ADM3,Benin,BEN,823.4914780032057,1,10.17413061442546,10.17413061442546,10.17413061442546,1,1.214341649806493,0.01235487055566816,West Africa
926,84187393B55473393762097,Azohou?-Aliho,ADM3,Benin,BEN,27.289364364194345,1,10.175554861413003,10.175554861413003,10.175554861413003,1,36.644312658013895,0.37287621381039127,West Africa
927,84187393B47909937949030,Gu?n?,ADM3,Benin,BEN,1561.6850624462602,1,4.591134381751568,4.591134381751568,4.591134381751568,0,0.6403339726087771,0.0029398593174477243,West Africa
928,84187393B46413765187674,Totchangni,ADM3,Benin,BEN,25.650583158214317,1,0.04566067636187448,0.04566067636187448,0.04566067636187448,0,38.985468432898415,0.0017801028569306484,West Africa
929,84187393B3848413583050,Brignamaro,ADM3,Benin,BEN,774.8514856139776,1,10.179337983267853,10.179337983267853,10.179337983267853,1,1.2905698944457968,0.013137147146594082,West Africa
930,84187393B28073924175490,Goumori,ADM3,Benin,BEN,1128.8790763946242,1,10.179926216909022,10.179926216909022,10.179926216909022,1,0.8858344714774643,0.009017729560035187,West Africa
931,84187393B26227660563409,Siw?-Kpota,ADM3,Benin,BEN,11.527470807898652,1,20.315122306344445,20.315122306344445,20.315122306344445,1,86.74929797391441,1.7623225983295896,West Africa
932,84187393B22834012222892,Tabota,ADM3,Benin,BEN,112.92021097455303,1,13.582791343475282,13.582791343475282,13.582791343475282,0,8.855810588463687,0.12028662740044128,West Africa
933,84187393B18868490484414,Soroko,ADM3,Benin,BEN,785.0887987956818,1,33.069642397713025,33.069642397713025,33.069642397713025,1,1.2737412653625804,0.04212216815275102,West Africa
934,84187393B13135786117541,Bagou,ADM3,Benin,BEN,1658.09579470199,1,10.175162044679347,10.175162044679347,10.175162044679347,1,0.6031014632539554,0.0061366551179922214,West Africa
935,73739313B93517529551541,Bossou,ADM3,Guinea,GIN,211.0899523523705,1,0.05581061382446453,0.05581061382446453,0.05581061382446453,0,4.7373169061628735,0.0002643925644139632,West Africa
936,73739313B91803490460813,Panziazou,ADM3,Guinea,GIN,237.17819804767151,1,0.14829170932720961,0.14829170932720961,0.14829170932720961,0,4.216239132565656,0.0006252333079004327,West Africa
937,73739313B8550863125818,Bofossou,ADM3,Guinea,GIN,280.261061371807,1,81.38411286261213,81.38411286261213,81.38411286261213,1,3.568101808739512,0.29038680030774694,West Africa
938,73739313B8255693450294,Heremakono,ADM3,Guinea,GIN,1136.2884754149677,1,53.582788561144305,53.582788561144305,53.582788561144305,1,0.8800582084886536,0.04715597290694697,West Africa
939,73739313B69384770407300,Banama,ADM3,Guinea,GIN,343.4885912000758,1,10.17540269663092,10.17540269663092,10.17540269663092,1,2.9113048456899646,0.02962369917754833,West Africa
940,62588387B99544432637290,Sanoyeah,ADM2,Liberia,LBR,1101.9005782486875,1,17.6599454592071,17.6599454592071,17.6599454592071,1,0.9075228924821478,0.0160268047842166,West Africa
941,62588387B88645489379872,Beawor,ADM2,Liberia,LBR,546.6619666071496,1,10.174867257517759,10.174867257517759,10.174867257517759,1,1.8292840202629919,0.01861272208247437,West Africa
942,59680162B49809531314946,Rafi,ADM2,Nigeria,NGA,3839.6988764577,1,10.175718826690037,10.175718826690037,10.175718826690037,1,0.2604370895153493,0.002650134594949698,West Africa
943,59680162B79825109156569,Abeokuta South,ADM2,Nigeria,NGA,66.01577435744511,1,10.170909553983007,10.170909553983007,10.170909553983007,1,15.147894722637943,0.15406786715720702,West Africa
944,59680162B77130024076735,Birnin Kebbi,ADM2,Nigeria,NGA,1036.4930761163969,1,6.098650963912179,6.098650963912179,6.098650963912179,1,0.9647917801311982,0.005883928319871678,West Africa
945,59680162B76564266679550,Iwajowa,ADM2,Nigeria,NGA,2525.466788777481,1,10.176088431185068,10.176088431185068,10.176088431185068,1,0.39596640290172913,0.004029389131706251,West Africa
946,59680162B74248263036628,Obafemi Owode,ADM2,Nigeria,NGA,1611.1017569833843,1,10.17055853201615,10.17055853201615,10.17055853201615,1,0.6206932589238764,0.006312797120313141,West Africa
947,59680162B74094197759690,Ado Odo/Ota,ADM2,Nigeria,NGA,852.6272748829149,1,10.169330243006797,10.169330243006797,10.169330243006797,1,1.1728454266693764,0.0119270524678011,West Africa
948,59680162B73238408569532,Osogbo,ADM2,Nigeria,NGA,93.13534525990211,1,10.171328905813102,10.171328905813102,10.171328905813102,1,10.737062252890293,0.1092101916563378,West Africa
949,59680162B7261312330016,Adavi,ADM2,Nigeria,NGA,607.3849885408225,1,1.1438972548064565,1.1438972548064565,1.1438972548064565,0,1.6464022306550465,0.0018833149919535342,West Africa
950,59680162B72068294191364,Ahoada East,ADM2,Nigeria,NGA,405.9025589446346,1,9.696779285793614,9.696779285793614,9.696779285793614,1,2.4636454685086147,0.02388942634657364,West Africa
951,59680162B70966513794539,Ughelli North,ADM2,Nigeria,NGA,765.8122084277945,1,10.169991830565298,10.169991830565298,10.169991830565298,1,1.3058031577388807,0.013280007446530786,West Africa
952,59680162B70631413452384,Abak,ADM2,Nigeria,NGA,168.61605406995696,1,10.172520268532747,10.172520268532747,10.172520268532747,1,5.9306333878807935,0.060329488343454404,West Africa
953,59680162B6932812925911,Apa,ADM2,Nigeria,NGA,1068.3356336697352,1,10.171601709505092,10.171601709505092,10.171601709505092,1,0.9360354260252444,0.009520979539515702,West Africa
954,59680162B67711641000031,Ojo,ADM2,Nigeria,NGA,172.45763536462601,1,10.174145938036252,10.174145938036252,10.174145938036252,1,5.798525521271973,0.058995044878848796,West Africa
955,59680162B66631777088899,Isa,ADM2,Nigeria,NGA,2038.3679842943618,1,10.181830008502413,10.181830008502413,10.181830008502413,1,0.4905885530507771,0.00499508925128018,West Africa
956,59680162B64610537243626,Gwandu,ADM2,Nigeria,NGA,1010.4887853616754,1,17.812142278280923,17.812142278280923,17.812142278280923,1,0.9896200873145552,0.01762725379669165,West Africa
957,59680162B63355484795141,Jaba,ADM2,Nigeria,NGA,530.6169859483501,1,5.174493469591256,5.174493469591256,5.174493469591256,1,1.8845985456208882,0.009751842867116464,West Africa
958,59680162B62255786160615,Kogi,ADM2,Nigeria,NGA,1492.1604134084578,1,10.173513008316613,10.173513008316613,10.173513008316613,1,0.6701692331562104,0.006817975411288276,West Africa
959,59680162B6009908161486,Kosofe,ADM2,Nigeria,NGA,61.19659980932936,1,10.172273636811603,10.172273636811603,10.172273636811603,1,16.340777152908927,0.16622285663754885,West Africa
960,59680162B54988677972163,Jibia,ADM2,Nigeria,NGA,1064.3413510043379,1,10.178168557054864,10.178168557054864,10.178168557054864,1,0.9395481995098435,0.009562879942088598,West Africa
961,59680162B54666922464494,Sandamu,ADM2,Nigeria,NGA,338.2771021853756,1,17.813030464886637,17.813030464886637,17.813030464886637,1,2.956156339106869,0.052658102927478405,West Africa
962,59680162B54275853767873,Akoko-Edo,ADM2,Nigeria,NGA,1366.655514723083,1,50.86975582947509,50.86975582947509,50.86975582947509,1,0.7317132878233942,0.03722207628875849,West Africa
963,59680162B53104406185271,Ikorodu,ADM2,Nigeria,NGA,413.0137685648006,1,10.17471948012464,10.17471948012464,10.17471948012464,1,2.4212267873658138,0.024635303359210547,West Africa
964,59680162B50724647943907,Lagelu,ADM2,Nigeria,NGA,394.5412359500243,1,10.175968858514011,10.175968858514011,10.175968858514011,1,2.5345893125520287,0.025791901913651882,West Africa
965,59680162B50421987640425,Mbo,ADM2,Nigeria,NGA,297.3218974238832,1,10.169876265567629,10.169876265567629,10.169876265567629,1,3.3633580596128416,0.03420493530306223,West Africa
966,59680162B50359341822283,Odogbolu,ADM2,Nigeria,NGA,515.1570029317731,1,10.175519930313971,10.175519930313971,10.175519930313971,1,1.9411557919410425,0.019752269448740478,West Africa
967,59680162B7891718144591,Eastern Obolo,ADM2,Nigeria,NGA,158.10056089252797,1,10.175324448770501,10.175324448770501,10.175324448770501,1,6.325088249875154,0.06435982510958568,West Africa
968,59680162B82021418174103,Kwali,ADM2,Nigeria,NGA,1240.9961544700304,1,10.170942727744267,10.170942727744267,10.170942727744267,1,0.8058042697376864,0.008195789077273802,West Africa
969,62588387B87662048762198,Fenetoe,ADM2,Liberia,LBR,41.28157062164288,1,2.1710736299566813,2.1710736299566813,2.1710736299566813,0,24.2238845310727,0.0525918369205275,West Africa
970,59680162B8258215962885,Darazo,ADM2,Nigeria,NGA,3030.1290228222283,1,17.655823566242553,17.655823566242553,17.655823566242553,1,0.33001895050284397,0.005826756363594748,West Africa
971,62588387B82841165757499,Salala,ADM2,Liberia,LBR,886.6974890176602,1,10.176811343499157,10.176811343499157,10.176811343499157,1,1.1277803449154495,0.01147720780711094,West Africa
972,62588387B7916938294123,St. John River City,ADM2,Liberia,LBR,434.60341129001586,1,17.80154916190074,17.80154916190074,17.80154916190074,1,2.3009483451400903,0.04096044508500547,West Africa
973,62588387B71258849496296,Wee-Gbehyi-Mahn,ADM2,Liberia,LBR,429.49913761725236,1,5.500506609366299,5.500506609366299,5.500506609366299,1,2.328293382724202,0.01280679314021829,West Africa
974,62588387B68895676065239,Greenville,ADM2,Liberia,LBR,83.68719753561024,1,2.157181760011403,2.157181760011403,2.157181760011403,0,11.949259019869604,0.02577672360331445,West Africa
975,62588387B6652087258063,Fen River,ADM2,Liberia,LBR,256.24438054586176,1,10.172706546881006,10.172706546881006,10.172706546881006,1,3.902524605104553,0.03969923759971131,West Africa
976,62588387B65725534392235,Upper Jloh,ADM2,Liberia,LBR,258.5188101339143,1,17.804420616835646,17.804420616835646,17.804420616835646,1,3.868190478990654,0.06887089031398855,West Africa
977,62588387B65193305891299,Harper,ADM2,Liberia,LBR,314.1716049441588,1,10.169918963677947,10.169918963677947,10.169918963677947,1,3.1829738406109014,0.03237058602251963,West Africa
978,62588387B58471335034652,Butaw,ADM2,Liberia,LBR,240.90945268055523,1,33.06282543450672,33.06282543450672,33.06282543450672,1,4.15093716279367,0.13724171080305372,West Africa
979,62588387B52645090696794,Karforh,ADM2,Liberia,LBR,273.8418034875903,1,10.173808632680283,10.173808632680283,10.173808632680283,1,3.65174340536841,0.03715213858187042,West Africa
980,62588387B3504103493017,Karluway #2,ADM2,Liberia,LBR,431.4361431108544,1,10.17578096214141,10.17578096214141,10.17578096214141,1,2.317840116012388,0.023585833325806493,West Africa
981,62588387B34130334496008,Barclayville,ADM2,Liberia,LBR,539.4122963882149,1,10.169815685541904,10.169815685541904,10.169815685541904,1,1.8538694922154688,0.01885351104088048,West Africa
982,62588387B28588993408977,Tuobo,ADM2,Liberia,LBR,481.0454470733728,1,10.174633803818159,10.174633803818159,10.174633803818159,1,2.078805663963539,0.02115108638013207,West Africa
983,62588387B27641742881305,Zoe-Gbao,ADM2,Liberia,LBR,379.7177880795952,1,10.176553948781278,10.176553948781278,10.176553948781278,1,2.63353477607002,0.026800308724668178,West Africa
984,59680162B99910214526625,Ibiono Ibom,ADM2,Nigeria,NGA,334.8552248658063,1,10.174061447072798,10.174061447072798,10.174061447072798,1,2.9863652281392694,0.0303834633344905,West Africa
985,1427508B15475197726652,Mouyondzi,ADM2,Republic of the Congo,COG,4635.927556646271,1,10.171599744414063,10.171599744414063,10.171599744414063,1,0.21570656309466177,0.0021940808220420973,Congo Basin
986,59680162B90037113183568,Gujba,ADM2,Nigeria,NGA,3342.6049175535163,1,10.177645427108446,10.177645427108446,10.177645427108446,1,0.29916787196373457,0.0030448245240294685,West Africa
987,59680162B89638160160445,Ibeju Lekki,ADM2,Nigeria,NGA,415.9252137352478,1,10.174230646460543,10.174230646460543,10.174230646460543,1,2.404278382210649,0.024461682798910162,West Africa
988,59680162B89324456878264,Isoko South,ADM2,Nigeria,NGA,715.0135742630214,1,20.34522558840274,20.34522558840274,20.34522558840274,1,1.398574846681365,0.02845432075799815,West Africa
